Rank,Team,Times,Gap,Stages,Year,Rider,Rider No.,B,P
1,TINKOFF,08h 09' 24'',-,21,2016,,,,
2,LOTTO SOUDAL,08h 09' 24'',-,21,2016,,,,
3,TEAM DIMENSION DATA,08h 09' 24'',-,21,2016,,,,
4,TEAM KATUSHA,08h 09' 24'',-,21,2016,,,,
5,TEAM GIANT-ALPECIN,08h 09' 24'',-,21,2016,,,,
6,ETIXX-QUICK STEP,08h 09' 24'',-,21,2016,,,,
7,ORICA-BIKEEXCHANGE,08h 09' 24'',-,21,2016,,,,
8,TREK - SEGAFREDO,08h 09' 24'',-,21,2016,,,,
9,FDJ,08h 09' 24'',-,21,2016,,,,
10,CANNONDALE DRAPAC TEAM,08h 09' 24'',-,21,2016,,,,
11,LAMPRE - MERIDA,08h 09' 24'',-,21,2016,,,,
12,ASTANA PRO TEAM,08h 09' 24'',-,21,2016,,,,
13,MOVISTAR TEAM,08h 09' 24'',-,21,2016,,,,
14,AG2R LA MONDIALE,08h 09' 24'',-,21,2016,,,,
15,"COFIDIS, SOLUTIONS CREDITS",08h 09' 24'',-,21,2016,,,,
16,IAM CYCLING,08h 09' 24'',-,21,2016,,,,
17,FORTUNEO - VITAL CONCEPT,08h 09' 24'',-,21,2016,,,,
18,BMC RACING TEAM,08h 09' 24'',-,21,2016,,,,
19,BORA-ARGON 18,08h 09' 24'',-,21,2016,,,,
20,TEAM LOTTO NL - JUMBO,08h 09' 24'',-,21,2016,,,,
21,DIRECT ENERGIE,08h 09' 24'',-,21,2016,,,,
22,TEAM SKY,08h 09' 24'',-,21,2016,,,,
1,TEAM SKY,00h 00' 00'',-,1,2017,,,,
2,TEAM SKY,00h 00' 00'',+ 00h 00' 00'',1,2017,,,,
3,TEAM SKY,00h 00' 00'',+ 00h 00' 00'',1,2017,,,,
1,WANTY - GROUPE GOBERT,13h 51' 18'',-,2,2017,,,,
2,QUICK - STEP FLOORS,13h 51' 18'',-,2,2017,,,,
3,DIRECT ENERGIE,13h 51' 18'',-,2,2017,,,,
4,TEAM SKY,13h 51' 18'',-,2,2017,,,,
5,BORA - HANSGROHE,13h 51' 18'',-,2,2017,,,,
6,UAE TEAM EMIRATES,13h 51' 18'',-,2,2017,,,,
7,"COFIDIS, SOLUTIONS CRÉDITS",13h 51' 18'',-,2,2017,,,,
8,ASTANA PRO TEAM,13h 51' 18'',-,2,2017,,,,
9,ORICA - SCOTT,13h 51' 18'',-,2,2017,,,,
10,LOTTO SOUDAL,13h 51' 18'',-,2,2017,,,,
11,TEAM FORTUNEO - OSCARO,13h 51' 18'',-,2,2017,,,,
12,MOVISTAR TEAM,13h 51' 18'',-,2,2017,,,,
13,TEAM LOTTO NL - JUMBO,13h 51' 18'',-,2,2017,,,,
14,TEAM DIMENSION DATA,13h 51' 18'',-,2,2017,,,,
15,TEAM KATUSHA ALPECIN,13h 51' 18'',-,2,2017,,,,
16,BMC RACING TEAM,13h 51' 18'',-,2,2017,,,,
17,BAHRAIN - MERIDA,13h 51' 18'',-,2,2017,,,,
18,TREK - SEGAFREDO,13h 51' 18'',-,2,2017,,,,
19,TEAM SUNWEB,13h 51' 18'',-,2,2017,,,,
20,FDJ,13h 51' 18'',-,2,2017,,,,
21,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,13h 51' 18'',-,2,2017,,,,
22,AG2R LA MONDIALE,13h 51' 18'',-,2,2017,,,,
1,BORA - HANSGROHE,15h 22' 01'',-,3,2017,,,,
2,TEAM SKY,15h 22' 03'',+ 00h 00' 02'',3,2017,,,,
3,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,15h 22' 11'',+ 00h 00' 10'',3,2017,,,,
4,ASTANA PRO TEAM,15h 22' 11'',+ 00h 00' 10'',3,2017,,,,
5,AG2R LA MONDIALE,15h 22' 11'',+ 00h 00' 10'',3,2017,,,,
6,MOVISTAR TEAM,15h 22' 11'',+ 00h 00' 10'',3,2017,,,,
7,ORICA - SCOTT,15h 22' 11'',+ 00h 00' 10'',3,2017,,,,
8,BMC RACING TEAM,15h 22' 24'',+ 00h 00' 23'',3,2017,,,,
9,QUICK - STEP FLOORS,15h 22' 27'',+ 00h 00' 26'',3,2017,,,,
10,TEAM SUNWEB,15h 22' 32'',+ 00h 00' 31'',3,2017,,,,
11,TEAM DIMENSION DATA,15h 22' 37'',+ 00h 00' 36'',3,2017,,,,
12,TEAM FORTUNEO - OSCARO,15h 22' 57'',+ 00h 00' 56'',3,2017,,,,
13,WANTY - GROUPE GOBERT,15h 23' 32'',+ 00h 01' 31'',3,2017,,,,
14,UAE TEAM EMIRATES,15h 23' 38'',+ 00h 01' 37'',3,2017,,,,
15,LOTTO SOUDAL,15h 23' 50'',+ 00h 01' 49'',3,2017,,,,
16,FDJ,15h 23' 58'',+ 00h 01' 57'',3,2017,,,,
17,TREK - SEGAFREDO,15h 24' 09'',+ 00h 02' 08'',3,2017,,,,
18,DIRECT ENERGIE,15h 24' 28'',+ 00h 02' 27'',3,2017,,,,
19,"COFIDIS, SOLUTIONS CRÉDITS",15h 24' 35'',+ 00h 02' 34'',3,2017,,,,
20,BAHRAIN - MERIDA,15h 25' 04'',+ 00h 03' 03'',3,2017,,,,
21,TEAM KATUSHA ALPECIN,15h 25' 05'',+ 00h 03' 04'',3,2017,,,,
22,TEAM LOTTO NL - JUMBO,15h 25' 43'',+ 00h 03' 42'',3,2017,,,,
1,LOTTO SOUDAL,14h 41' 42'',-,4,2017,,,,
2,QUICK - STEP FLOORS,14h 41' 42'',-,4,2017,,,,
3,TEAM SUNWEB,14h 41' 42'',-,4,2017,,,,
4,DIRECT ENERGIE,14h 41' 42'',-,4,2017,,,,
5,FDJ,14h 41' 42'',-,4,2017,,,,
6,ASTANA PRO TEAM,14h 41' 42'',-,4,2017,,,,
7,AG2R LA MONDIALE,14h 41' 42'',-,4,2017,,,,
8,WANTY - GROUPE GOBERT,14h 41' 42'',-,4,2017,,,,
9,TEAM KATUSHA ALPECIN,14h 41' 42'',-,4,2017,,,,
10,TEAM SKY,14h 41' 42'',-,4,2017,,,,
11,BMC RACING TEAM,14h 41' 42'',-,4,2017,,,,
12,TEAM DIMENSION DATA,14h 41' 42'',-,4,2017,,,,
13,ORICA - SCOTT,14h 41' 42'',-,4,2017,,,,
14,"COFIDIS, SOLUTIONS CRÉDITS",14h 41' 42'',-,4,2017,,,,
15,MOVISTAR TEAM,14h 41' 42'',-,4,2017,,,,
16,UAE TEAM EMIRATES,14h 41' 42'',-,4,2017,,,,
17,BAHRAIN - MERIDA,14h 41' 42'',-,4,2017,,,,
18,TEAM FORTUNEO - OSCARO,14h 41' 42'',-,4,2017,,,,
19,BORA - HANSGROHE,14h 41' 42'',-,4,2017,,,,
20,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,14h 41' 42'',-,4,2017,,,,
21,TREK - SEGAFREDO,14h 41' 42'',-,4,2017,,,,
22,TEAM LOTTO NL - JUMBO,14h 41' 42'',-,4,2017,,,,
1,TEAM SKY,11h 14' 25'',-,5,2017,,,,
2,BMC RACING TEAM,11h 14' 56'',+ 00h 00' 31'',5,2017,,,,
3,AG2R LA MONDIALE,11h 15' 39'',+ 00h 01' 14'',5,2017,,,,
4,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,11h 16' 21'',+ 00h 01' 56'',5,2017,,,,
5,ORICA - SCOTT,11h 16' 56'',+ 00h 02' 31'',5,2017,,,,
6,ASTANA PRO TEAM,11h 18' 58'',+ 00h 04' 33'',5,2017,,,,
7,TREK - SEGAFREDO,11h 19' 12'',+ 00h 04' 47'',5,2017,,,,
8,BORA - HANSGROHE,11h 20' 03'',+ 00h 05' 38'',5,2017,,,,
9,WANTY - GROUPE GOBERT,11h 20' 23'',+ 00h 05' 58'',5,2017,,,,
10,TEAM FORTUNEO - OSCARO,11h 20' 23'',+ 00h 05' 58'',5,2017,,,,
11,LOTTO SOUDAL,11h 20' 25'',+ 00h 06' 00'',5,2017,,,,
12,MOVISTAR TEAM,11h 20' 32'',+ 00h 06' 07'',5,2017,,,,
13,BAHRAIN - MERIDA,11h 20' 51'',+ 00h 06' 26'',5,2017,,,,
14,FDJ,11h 24' 21'',+ 00h 09' 56'',5,2017,,,,
15,DIRECT ENERGIE,11h 24' 36'',+ 00h 10' 11'',5,2017,,,,
16,TEAM KATUSHA ALPECIN,11h 25' 10'',+ 00h 10' 45'',5,2017,,,,
17,QUICK - STEP FLOORS,11h 25' 36'',+ 00h 11' 11'',5,2017,,,,
18,UAE TEAM EMIRATES,11h 26' 40'',+ 00h 12' 15'',5,2017,,,,
19,TEAM SUNWEB,11h 26' 48'',+ 00h 12' 23'',5,2017,,,,
20,TEAM LOTTO NL - JUMBO,11h 26' 49'',+ 00h 12' 24'',5,2017,,,,
21,"COFIDIS, SOLUTIONS CRÉDITS",11h 29' 52'',+ 00h 15' 27'',5,2017,,,,
22,TEAM DIMENSION DATA,11h 34' 20'',+ 00h 19' 55'',5,2017,,,,
1,TEAM KATUSHA ALPECIN,15h 16' 42'',-,6,2017,,,,
2,BORA - HANSGROHE,15h 16' 42'',-,6,2017,,,,
3,WANTY - GROUPE GOBERT,15h 16' 42'',-,6,2017,,,,
4,BMC RACING TEAM,15h 16' 42'',-,6,2017,,,,
5,LOTTO SOUDAL,15h 16' 42'',-,6,2017,,,,
6,ASTANA PRO TEAM,15h 16' 42'',-,6,2017,,,,
7,AG2R LA MONDIALE,15h 16' 42'',-,6,2017,,,,
8,TREK - SEGAFREDO,15h 16' 42'',-,6,2017,,,,
9,DIRECT ENERGIE,15h 16' 42'',-,6,2017,,,,
10,QUICK - STEP FLOORS,15h 16' 42'',-,6,2017,,,,
11,ORICA - SCOTT,15h 16' 42'',-,6,2017,,,,
12,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,15h 16' 42'',-,6,2017,,,,
13,MOVISTAR TEAM,15h 16' 42'',-,6,2017,,,,
14,FDJ,15h 16' 42'',-,6,2017,,,,
15,TEAM FORTUNEO - OSCARO,15h 16' 42'',-,6,2017,,,,
16,TEAM LOTTO NL - JUMBO,15h 16' 42'',-,6,2017,,,,
17,TEAM SUNWEB,15h 16' 42'',-,6,2017,,,,
18,TEAM SKY,15h 16' 42'',-,6,2017,,,,
19,UAE TEAM EMIRATES,15h 16' 42'',-,6,2017,,,,
20,"COFIDIS, SOLUTIONS CRÉDITS",15h 16' 42'',-,6,2017,,,,
21,BAHRAIN - MERIDA,15h 16' 42'',-,6,2017,,,,
22,TEAM DIMENSION DATA,15h 17' 34'',+ 00h 00' 52'',6,2017,,,,
1,DIRECT ENERGIE,15h 09' 54'',-,7,2017,,,,
2,LOTTO SOUDAL,15h 09' 54'',-,7,2017,,,,
3,WANTY - GROUPE GOBERT,15h 09' 54'',-,7,2017,,,,
4,QUICK - STEP FLOORS,15h 09' 54'',-,7,2017,,,,
5,ORICA - SCOTT,15h 09' 54'',-,7,2017,,,,
6,BAHRAIN - MERIDA,15h 09' 54'',-,7,2017,,,,
7,BORA - HANSGROHE,15h 09' 54'',-,7,2017,,,,
8,BMC RACING TEAM,15h 09' 54'',-,7,2017,,,,
9,AG2R LA MONDIALE,15h 09' 54'',-,7,2017,,,,
10,TEAM DIMENSION DATA,15h 09' 54'',-,7,2017,,,,
11,TEAM FORTUNEO - OSCARO,15h 09' 54'',-,7,2017,,,,
12,TEAM KATUSHA ALPECIN,15h 09' 54'',-,7,2017,,,,
13,TEAM SKY,15h 09' 54'',-,7,2017,,,,
14,"COFIDIS, SOLUTIONS CRÉDITS",15h 09' 54'',-,7,2017,,,,
15,TREK - SEGAFREDO,15h 09' 54'',-,7,2017,,,,
16,ASTANA PRO TEAM,15h 09' 54'',-,7,2017,,,,
17,MOVISTAR TEAM,15h 09' 54'',-,7,2017,,,,
18,FDJ,15h 09' 54'',-,7,2017,,,,
19,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,15h 09' 54'',-,7,2017,,,,
20,TEAM SUNWEB,15h 09' 54'',-,7,2017,,,,
21,UAE TEAM EMIRATES,15h 09' 54'',-,7,2017,,,,
22,TEAM LOTTO NL - JUMBO,15h 10' 30'',+ 00h 00' 36'',7,2017,,,,
1,BMC RACING TEAM,13h 33' 57'',-,8,2017,,,,
2,ASTANA PRO TEAM,13h 33' 57'',-,8,2017,,,,
3,ORICA - SCOTT,13h 33' 57'',-,8,2017,,,,
4,MOVISTAR TEAM,13h 33' 57'',-,8,2017,,,,
5,TEAM FORTUNEO - OSCARO,13h 33' 57'',-,8,2017,,,,
6,TEAM SKY,13h 33' 57'',-,8,2017,,,,
7,AG2R LA MONDIALE,13h 33' 57'',-,8,2017,,,,
8,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,13h 33' 57'',-,8,2017,,,,
9,BORA - HANSGROHE,13h 34' 03'',+ 00h 00' 06'',8,2017,,,,
10,TREK - SEGAFREDO,13h 40' 06'',+ 00h 06' 09'',8,2017,,,,
11,WANTY - GROUPE GOBERT,13h 42' 41'',+ 00h 08' 44'',8,2017,,,,
12,TEAM LOTTO NL - JUMBO,13h 53' 50'',+ 00h 19' 53'',8,2017,,,,
13,DIRECT ENERGIE,13h 54' 29'',+ 00h 20' 32'',8,2017,,,,
14,"COFIDIS, SOLUTIONS CRÉDITS",13h 55' 38'',+ 00h 21' 41'',8,2017,,,,
15,LOTTO SOUDAL,14h 02' 08'',+ 00h 28' 11'',8,2017,,,,
16,QUICK - STEP FLOORS,14h 06' 41'',+ 00h 32' 44'',8,2017,,,,
17,FDJ,14h 09' 43'',+ 00h 35' 46'',8,2017,,,,
18,TEAM KATUSHA ALPECIN,14h 11' 28'',+ 00h 37' 31'',8,2017,,,,
19,BAHRAIN - MERIDA,14h 11' 31'',+ 00h 37' 34'',8,2017,,,,
20,UAE TEAM EMIRATES,14h 14' 09'',+ 00h 40' 12'',8,2017,,,,
21,TEAM DIMENSION DATA,14h 14' 09'',+ 00h 40' 12'',8,2017,,,,
22,TEAM SUNWEB,14h 14' 38'',+ 00h 40' 41'',8,2017,,,,
1,TEAM SKY,15h 26' 53'',-,9,2017,,,,
2,AG2R LA MONDIALE,15h 30' 44'',+ 00h 03' 51'',9,2017,,,,
3,TREK - SEGAFREDO,15h 39' 22'',+ 00h 12' 29'',9,2017,,,,
4,ASTANA PRO TEAM,15h 47' 10'',+ 00h 20' 17'',9,2017,,,,
5,TEAM LOTTO NL - JUMBO,15h 54' 50'',+ 00h 27' 57'',9,2017,,,,
6,MOVISTAR TEAM,15h 57' 44'',+ 00h 30' 51'',9,2017,,,,
7,TEAM SUNWEB,15h 58' 18'',+ 00h 31' 25'',9,2017,,,,
8,LOTTO SOUDAL,16h 00' 55'',+ 00h 34' 02'',9,2017,,,,
9,QUICK - STEP FLOORS,16h 03' 27'',+ 00h 36' 34'',9,2017,,,,
10,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,16h 05' 31'',+ 00h 38' 38'',9,2017,,,,
11,ORICA - SCOTT,16h 08' 52'',+ 00h 41' 59'',9,2017,,,,
12,"COFIDIS, SOLUTIONS CRÉDITS",16h 13' 54'',+ 00h 47' 01'',9,2017,,,,
13,BMC RACING TEAM,16h 16' 33'',+ 00h 49' 40'',9,2017,,,,
14,UAE TEAM EMIRATES,16h 18' 55'',+ 00h 52' 02'',9,2017,,,,
15,TEAM FORTUNEO - OSCARO,16h 24' 33'',+ 00h 57' 40'',9,2017,,,,
16,WANTY - GROUPE GOBERT,16h 29' 22'',+ 01h 02' 29'',9,2017,,,,
17,DIRECT ENERGIE,16h 30' 45'',+ 01h 03' 52'',9,2017,,,,
18,BORA - HANSGROHE,16h 32' 50'',+ 01h 05' 57'',9,2017,,,,
19,BAHRAIN - MERIDA,16h 42' 33'',+ 01h 15' 40'',9,2017,,,,
20,TEAM KATUSHA ALPECIN,16h 43' 36'',+ 01h 16' 43'',9,2017,,,,
21,FDJ,16h 43' 36'',+ 01h 16' 43'',9,2017,,,,
22,TEAM DIMENSION DATA,16h 43' 36'',+ 01h 16' 43'',9,2017,,,,
1,WANTY - GROUPE GOBERT,12h 03' 00'',-,10,2017,,,,
2,QUICK - STEP FLOORS,12h 03' 00'',-,10,2017,,,,
3,TREK - SEGAFREDO,12h 03' 00'',-,10,2017,,,,
4,BMC RACING TEAM,12h 03' 00'',-,10,2017,,,,
5,"COFIDIS, SOLUTIONS CRÉDITS",12h 03' 00'',-,10,2017,,,,
6,BORA - HANSGROHE,12h 03' 00'',-,10,2017,,,,
7,UAE TEAM EMIRATES,12h 03' 00'',-,10,2017,,,,
8,MOVISTAR TEAM,12h 03' 00'',-,10,2017,,,,
9,TEAM SKY,12h 03' 00'',-,10,2017,,,,
10,BAHRAIN - MERIDA,12h 03' 00'',-,10,2017,,,,
11,TEAM KATUSHA ALPECIN,12h 03' 00'',-,10,2017,,,,
12,TEAM FORTUNEO - OSCARO,12h 03' 00'',-,10,2017,,,,
13,AG2R LA MONDIALE,12h 03' 00'',-,10,2017,,,,
14,ASTANA PRO TEAM,12h 03' 00'',-,10,2017,,,,
15,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,12h 03' 00'',-,10,2017,,,,
16,LOTTO SOUDAL,12h 03' 00'',-,10,2017,,,,
17,TEAM SUNWEB,12h 03' 00'',-,10,2017,,,,
18,TEAM LOTTO NL - JUMBO,12h 03' 00'',-,10,2017,,,,
19,TEAM DIMENSION DATA,12h 03' 00'',-,10,2017,,,,
20,FDJ,12h 03' 00'',-,10,2017,,,,
21,ORICA - SCOTT,12h 03' 00'',-,10,2017,,,,
22,DIRECT ENERGIE,12h 03' 51'',+ 00h 00' 51'',10,2017,,,,
1,WANTY - GROUPE GOBERT,13h 43' 21'',-,11,2017,,,,
2,QUICK - STEP FLOORS,13h 43' 21'',-,11,2017,,,,
3,TEAM FORTUNEO - OSCARO,13h 43' 21'',-,11,2017,,,,
4,DIRECT ENERGIE,13h 43' 21'',-,11,2017,,,,
5,TEAM LOTTO NL - JUMBO,13h 43' 21'',-,11,2017,,,,
6,ORICA - SCOTT,13h 43' 21'',-,11,2017,,,,
7,BORA - HANSGROHE,13h 43' 21'',-,11,2017,,,,
8,UAE TEAM EMIRATES,13h 43' 21'',-,11,2017,,,,
9,"COFIDIS, SOLUTIONS CRÉDITS",13h 43' 21'',-,11,2017,,,,
10,TEAM SKY,13h 43' 21'',-,11,2017,,,,
11,BMC RACING TEAM,13h 43' 21'',-,11,2017,,,,
12,TEAM KATUSHA ALPECIN,13h 43' 21'',-,11,2017,,,,
13,LOTTO SOUDAL,13h 43' 21'',-,11,2017,,,,
14,ASTANA PRO TEAM,13h 43' 21'',-,11,2017,,,,
15,AG2R LA MONDIALE,13h 43' 21'',-,11,2017,,,,
16,MOVISTAR TEAM,13h 43' 21'',-,11,2017,,,,
17,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,13h 43' 21'',-,11,2017,,,,
18,BAHRAIN - MERIDA,13h 43' 21'',-,11,2017,,,,
19,TREK - SEGAFREDO,13h 43' 21'',-,11,2017,,,,
20,TEAM SUNWEB,13h 43' 21'',-,11,2017,,,,
21,TEAM DIMENSION DATA,13h 43' 21'',-,11,2017,,,,
22,FDJ,13h 43' 21'',-,11,2017,,,,
1,TEAM SKY,17h 30' 49'',-,12,2017,,,,
2,AG2R LA MONDIALE,17h 36' 29'',+ 00h 05' 40'',12,2017,,,,
3,MOVISTAR TEAM,17h 47' 09'',+ 00h 16' 20'',12,2017,,,,
4,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,17h 47' 12'',+ 00h 16' 23'',12,2017,,,,
5,TREK - SEGAFREDO,17h 50' 06'',+ 00h 19' 17'',12,2017,,,,
6,BMC RACING TEAM,17h 53' 48'',+ 00h 22' 59'',12,2017,,,,
7,TEAM FORTUNEO - OSCARO,17h 57' 35'',+ 00h 26' 46'',12,2017,,,,
8,ORICA - SCOTT,18h 02' 20'',+ 00h 31' 31'',12,2017,,,,
9,WANTY - GROUPE GOBERT,18h 03' 03'',+ 00h 32' 14'',12,2017,,,,
10,LOTTO SOUDAL,18h 03' 40'',+ 00h 32' 51'',12,2017,,,,
11,UAE TEAM EMIRATES,18h 05' 30'',+ 00h 34' 41'',12,2017,,,,
12,TEAM LOTTO NL - JUMBO,18h 06' 27'',+ 00h 35' 38'',12,2017,,,,
13,ASTANA PRO TEAM,18h 08' 20'',+ 00h 37' 31'',12,2017,,,,
14,QUICK - STEP FLOORS,18h 09' 33'',+ 00h 38' 44'',12,2017,,,,
15,DIRECT ENERGIE,18h 11' 38'',+ 00h 40' 49'',12,2017,,,,
16,TEAM DIMENSION DATA,18h 11' 38'',+ 00h 40' 49'',12,2017,,,,
17,"COFIDIS, SOLUTIONS CRÉDITS",18h 14' 40'',+ 00h 43' 51'',12,2017,,,,
18,TEAM SUNWEB,18h 19' 12'',+ 00h 48' 23'',12,2017,,,,
19,BAHRAIN - MERIDA,18h 19' 18'',+ 00h 48' 29'',12,2017,,,,
20,FDJ,18h 29' 28'',+ 00h 58' 39'',12,2017,,,,
21,TEAM KATUSHA ALPECIN,18h 30' 35'',+ 00h 59' 46'',12,2017,,,,
22,BORA - HANSGROHE,18h 33' 15'',+ 01h 02' 26'',12,2017,,,,
1,TEAM SKY,07h 53' 05'',-,13,2017,,,,
2,MOVISTAR TEAM,07h 59' 31'',+ 00h 06' 26'',13,2017,,,,
3,AG2R LA MONDIALE,07h 59' 31'',+ 00h 06' 26'',13,2017,,,,
4,UAE TEAM EMIRATES,08h 03' 22'',+ 00h 10' 17'',13,2017,,,,
5,BMC RACING TEAM,08h 07' 33'',+ 00h 14' 28'',13,2017,,,,
6,TEAM FORTUNEO - OSCARO,08h 11' 21'',+ 00h 18' 16'',13,2017,,,,
7,ORICA - SCOTT,08h 11' 25'',+ 00h 18' 20'',13,2017,,,,
8,TREK - SEGAFREDO,08h 11' 46'',+ 00h 18' 41'',13,2017,,,,
9,ASTANA PRO TEAM,08h 14' 55'',+ 00h 21' 50'',13,2017,,,,
10,TEAM LOTTO NL - JUMBO,08h 15' 15'',+ 00h 22' 10'',13,2017,,,,
11,WANTY - GROUPE GOBERT,08h 15' 54'',+ 00h 22' 49'',13,2017,,,,
12,DIRECT ENERGIE,08h 17' 45'',+ 00h 24' 40'',13,2017,,,,
13,TEAM SUNWEB,08h 19' 28'',+ 00h 26' 23'',13,2017,,,,
14,QUICK - STEP FLOORS,08h 21' 07'',+ 00h 28' 02'',13,2017,,,,
15,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,08h 21' 16'',+ 00h 28' 11'',13,2017,,,,
16,LOTTO SOUDAL,08h 24' 03'',+ 00h 30' 58'',13,2017,,,,
17,TEAM DIMENSION DATA,08h 24' 57'',+ 00h 31' 52'',13,2017,,,,
18,BORA - HANSGROHE,08h 24' 57'',+ 00h 31' 52'',13,2017,,,,
19,"COFIDIS, SOLUTIONS CRÉDITS",08h 26' 45'',+ 00h 33' 40'',13,2017,,,,
20,BAHRAIN - MERIDA,08h 32' 27'',+ 00h 39' 22'',13,2017,,,,
21,TEAM KATUSHA ALPECIN,08h 35' 09'',+ 00h 42' 04'',13,2017,,,,
22,FDJ,08h 40' 13'',+ 00h 47' 08'',13,2017,,,,
1,QUICK - STEP FLOORS,13h 05' 55'',-,14,2017,,,,
2,AG2R LA MONDIALE,13h 06' 23'',+ 00h 00' 28'',14,2017,,,,
3,TEAM SKY,13h 06' 34'',+ 00h 00' 39'',14,2017,,,,
4,BORA - HANSGROHE,13h 07' 06'',+ 00h 01' 11'',14,2017,,,,
5,DIRECT ENERGIE,13h 07' 06'',+ 00h 01' 11'',14,2017,,,,
6,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,13h 07' 16'',+ 00h 01' 21'',14,2017,,,,
7,UAE TEAM EMIRATES,13h 07' 17'',+ 00h 01' 22'',14,2017,,,,
8,TEAM FORTUNEO - OSCARO,13h 07' 25'',+ 00h 01' 30'',14,2017,,,,
9,ORICA - SCOTT,13h 07' 28'',+ 00h 01' 33'',14,2017,,,,
10,LOTTO SOUDAL,13h 07' 28'',+ 00h 01' 33'',14,2017,,,,
11,TEAM SUNWEB,13h 07' 32'',+ 00h 01' 37'',14,2017,,,,
12,TREK - SEGAFREDO,13h 07' 32'',+ 00h 01' 37'',14,2017,,,,
13,WANTY - GROUPE GOBERT,13h 07' 43'',+ 00h 01' 48'',14,2017,,,,
14,MOVISTAR TEAM,13h 08' 05'',+ 00h 02' 10'',14,2017,,,,
15,BMC RACING TEAM,13h 08' 11'',+ 00h 02' 16'',14,2017,,,,
16,TEAM DIMENSION DATA,13h 08' 39'',+ 00h 02' 44'',14,2017,,,,
17,TEAM KATUSHA ALPECIN,13h 08' 46'',+ 00h 02' 51'',14,2017,,,,
18,FDJ,13h 08' 54'',+ 00h 02' 59'',14,2017,,,,
19,ASTANA PRO TEAM,13h 09' 45'',+ 00h 03' 50'',14,2017,,,,
20,"COFIDIS, SOLUTIONS CRÉDITS",13h 10' 37'',+ 00h 04' 42'',14,2017,,,,
21,TEAM LOTTO NL - JUMBO,13h 12' 43'',+ 00h 06' 48'',14,2017,,,,
22,BAHRAIN - MERIDA,13h 14' 43'',+ 00h 08' 48'',14,2017,,,,
1,BMC RACING TEAM,14h 08' 37'',-,15,2017,,,,
2,LOTTO SOUDAL,14h 12' 55'',+ 00h 04' 18'',15,2017,,,,
3,TEAM SUNWEB,14h 16' 59'',+ 00h 08' 22'',15,2017,,,,
4,AG2R LA MONDIALE,14h 19' 15'',+ 00h 10' 38'',15,2017,,,,
5,UAE TEAM EMIRATES,14h 21' 15'',+ 00h 12' 38'',15,2017,,,,
6,TEAM KATUSHA ALPECIN,14h 22' 02'',+ 00h 13' 25'',15,2017,,,,
7,TEAM FORTUNEO - OSCARO,14h 22' 06'',+ 00h 13' 29'',15,2017,,,,
8,DIRECT ENERGIE,14h 23' 16'',+ 00h 14' 39'',15,2017,,,,
9,TREK - SEGAFREDO,14h 23' 26'',+ 00h 14' 49'',15,2017,,,,
10,TEAM SKY,14h 28' 30'',+ 00h 19' 53'',15,2017,,,,
11,"COFIDIS, SOLUTIONS CRÉDITS",14h 29' 39'',+ 00h 21' 02'',15,2017,,,,
12,CANNONDALE DRAPAC PROFESSIONAL CYCLING TEAM,14h 31' 22'',+ 00h 22' 45'',15,2017,,,,
13,ORICA - SCOTT,14h 32' 38'',+ 00h 24' 01'',15,2017,,,,
14,TEAM LOTTO NL - JUMBO,14h 32' 44'',+ 00h 24' 07'',15,2017,,,,
15,MOVISTAR TEAM,14h 37' 39'',+ 00h 29' 02'',15,2017,,,,
16,ASTANA PRO TEAM,14h 40' 05'',+ 00h 31' 28'',15,2017,,,,
17,BAHRAIN - MERIDA,14h 41' 12'',+ 00h 32' 35'',15,2017,,,,
18,FDJ,14h 48' 01'',+ 00h 39' 24'',15,2017,,,,
19,WANTY - GROUPE GOBERT,14h 53' 01'',+ 00h 44' 24'',15,2017,,,,
20,QUICK - STEP FLOORS,14h 53' 08'',+ 00h 44' 31'',15,2017,,,,
21,TEAM DIMENSION DATA,14h 56' 33'',+ 00h 47' 56'',15,2017,,,,
22,BORA - HANSGROHE,14h 59' 03'',+ 00h 50' 26'',15,2017,,,,
1,BMC RACING TEAM,10h 54' 45'',-,16,2017,,,,
2,TEAM SUNWEB,10h 55' 07'',+ 00h 00' 22'',16,2017,,,,
3,TEAM DIMENSION DATA,10h 55' 08'',+ 00h 00' 23'',16,2017,,,,
4,MOVISTAR TEAM,10h 55' 13'',+ 00h 00' 28'',16,2017,,,,
5,ORICA - SCOTT,10h 55' 36'',+ 00h 00' 51'',16,2017,,,,
6,TEAM SKY,10h 55' 36'',+ 00h 00' 51'',16,2017,,,,
